# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 18 14:00:30 PST 2022 [seed=1668808815142]
# -threads 15 -save_every 2000000 -beagle hmpxv_unmasked.xml
# keywords: skyline
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skyline
2675000	-257202.58430657643	-2813.5576700101274	-254389.0266365663	0.6479604636627097	2022.14929981031	37.30197386941363	5.840332426475005	8.18727020540134	12.44990561422936	2.5582448219568774	7.308683920177693	5.099409918349759	0.5708900550714471	0.06737939992388317	0.05550740373568954	0.0035704956922402954	12.0	22.0	65.0	18.0	24.0	45.0	26.0	7.0	4.0	11.0	16.742934442082554	0.335361435602033	0.1658288797820535	0.16524742369402012	0.33356226092189306	0.06327383580552125	5.396833502062167E-5	5.396833502062165E-5	-254389.0266365663	0.0	-493.95038693069495
2700000	-257193.41149290546	-2822.137489837794	-254371.27400306767	0.6482986152126192	2022.14896165876	38.54725835400929	6.352139085927196	9.20175450972125	13.29971522782114	4.380132839821739	3.227722943655161	5.4078726553200385	0.22728199600234825	0.3462821304699585	0.22032824122712713	0.004134154798932634	1.0	26.0	65.0	15.0	20.0	56.0	27.0	4.0	9.0	11.0	29.40056123693549	0.3359703456206147	0.16575135654345144	0.16356968011056655	0.3347086177253672	0.09882742306332822	5.1802943466058035E-5	5.180294346605807E-5	-254371.27400306767	0.0	-498.8593927232144
2725000	-257209.90698172455	-2816.6427117460066	-254393.26426997854	0.6538084966910831	2022.1434517772816	38.305463248480514	3.211965883861773	7.6664744594171035	13.836404950009038	3.1389305693072473	5.791400652490548	4.52280417854846	0.16694004034803292	0.11330750610411805	0.33970677973202196	0.006531811697366275	2.0	26.0	60.0	24.0	27.0	47.0	22.0	4.0	12.0	10.0	30.285397575226913	0.3370437458623365	0.16600868910411196	0.163557786271603	0.3333897787619485	0.09799367337449277	5.191797639532939E-5	5.191797639532938E-5	-254393.26426997854	0.0	-492.7968559318116
2750000	-257256.11646072313	-2871.296597139809	-254384.8198635833	0.6714136326295442	2022.125846641343	40.5072520152733	10.458665185550863	17.51870334537315	18.33816340571778	2.478533508061046	5.8483418401986285	3.5113801582560047	0.16241079289225802	0.5177536227836911	0.17543134575011576	0.03158025935829763	25.0	6.0	71.0	10.0	25.0	55.0	12.0	8.0	16.0	6.0	20.46946698619859	0.3349935314314948	0.1656563943083229	0.16342141538455537	0.33592865887562695	0.1566914405373603	5.0240791342149395E-5	5.024079134214941E-5	-254384.8198635833	0.0	-545.6670962730124
2775000	-257295.02157195524	-2890.572633251222	-254404.448938704	0.7105418625422131	2022.0867184114304	42.03857725706495	2.8073490918932285	4.318982131575691	17.516414580884852	16.66663726855158	5.6295609984680075	2.076892613406652	0.4565735836026412	0.5627610368814291	0.13308276019207388	0.10213060662807473	11.0	1.0	70.0	28.0	37.0	41.0	22.0	5.0	5.0	14.0	29.62102232853597	0.3345385604374253	0.16662481346296779	0.1643666257361651	0.3344700003634418	0.16474153759016646	4.379580927210088E-5	4.3795809272100894E-5	-254404.448938704	0.0	-565.7909426556319
2800000	-257260.22677991897	-2868.827181398995	-254391.39959852	0.6681161386809352	2022.1291441352917	42.28388987160039	0.9129466018426211	4.644281560158198	15.568786636470152	9.048623644018035	3.556279221331684	1.1933985556166902	0.7926481484888567	0.47007600753785184	0.09920914493064778	0.05322009526934804	1.0	6.0	83.0	48.0	23.0	33.0	11.0	7.0	1.0	21.0	21.869096238009725	0.3348086178021435	0.16347718576623235	0.16538824288207504	0.3363259535495491	0.04441379247945466	4.935574326863776E-5	4.9355743268637844E-5	-254391.39959852	0.0	-546.8167688200896
2825000	-257279.0122272602	-2881.1305215396305	-254397.88170572056	0.7318309620139442	2022.0654293119587	42.20426500977206	4.1029336838092165	9.758658789901256	16.49741873534772	11.654180744810452	3.9866675662603805	0.5421342315617667	0.9506850376333408	3.892741879207907	0.7686088326277448	0.1152682993454045	12.0	2.0	81.0	44.0	27.0	19.0	2.0	6.0	13.0	28.0	21.690990763723313	0.3357737363468629	0.16403076770566746	0.16530793458209936	0.3348875613653703	0.017353416500130864	4.4861213618897436E-5	4.486121361889747E-5	-254397.88170572056	0.0	-551.7706418686605
2850000	-257293.29695547177	-2908.1823636475115	-254385.11459182427	0.9395511759953166	2021.8577090979772	43.97427963327497	7.198927247483875	6.18835396524706	19.542921776015294	5.436391449125696	6.252102534254799	3.800097795035064	3.6667258131910954	1.0136013339638426	1.1874405202414786	0.19474869135948175	2.0	17.0	70.0	42.0	25.0	16.0	1.0	16.0	17.0	28.0	31.373938917849554	0.3363970821686238	0.16491160846908134	0.1651918591881666	0.33349945017412835	0.007121213544813271	4.598900352893242E-5	4.5989003528932385E-5	-254385.11459182427	0.0	-577.8460404852059
2875000	-257299.78180462858	-2899.2340085794212	-254400.54779604916	0.9391461902600247	2021.8581140837125	43.62028149409106	3.320339691223517	4.316394794680013	19.65979061187003	4.746096154344452	2.5811697952337234	1.3582836912763567	1.8776307492341981	1.7276748939267497	0.5222601477401626	0.1840544900592338	10.0	2.0	74.0	54.0	28.0	18.0	17.0	4.0	4.0	23.0	19.8273880022209	0.33590485271996673	0.1650851525698693	0.16412601031900287	0.33488398439116135	0.12592083533624823	4.532899236976609E-5	4.532899236976612E-5	-254400.54779604916	0.0	-573.1858677904542
2900000	-257242.4847167159	-2849.899499845151	-254392.58521687076	0.6616458373984087	2022.135614436574	40.44146124275872	2.7546985884513315	9.930133026130266	18.89234356424234	2.8584073625740656	1.6544572531362878	1.6810525555584654	0.899533674730774	0.33458252136315925	0.09641251957373115	0.018231651868612253	11.0	1.0	84.0	71.0	21.0	14.0	9.0	2.0	17.0	4.0	29.28112863686822	0.3340477100790298	0.16720485515501654	0.16577115167701567	0.33297628308893834	0.01791916286139053	4.892761209530011E-5	4.8927612095300146E-5	-254392.58521687076	0.0	-529.0044458757084
2925000	-257250.3659823168	-2862.0696653542163	-254388.2963169626	0.7098843387395204	2022.087375935233	40.85873350137365	6.391917784619082	6.965465025336639	17.425446706558773	2.714635977546997	1.2410063729058982	1.9264065153470507	1.4313238290489116	1.4455544135388045	0.09393517331215485	0.11944942737336266	16.0	3.0	90.0	67.0	2.0	17.0	8.0	2.0	20.0	9.0	25.684589328850087	0.33681226127997477	0.1658884930805764	0.1639793300589857	0.3333199155804635	0.08313556369830247	4.6756437525053355E-5	4.675643752505337E-5	-254388.2963169626	0.0	-538.2138049157909
2950000	-257206.56163618327	-2832.270935979333	-254374.29070020394	0.6622630977313362	2022.1349971762413	38.54272927771539	11.897086727200387	12.696564698098951	12.79694072952453	2.41375989425679	6.895229418863634	2.19955705879701	1.1635505761248455	0.09248337816865941	0.04413708668946701	0.039861382978033995	1.0	29.0	90.0	51.0	4.0	27.0	2.0	4.0	6.0	20.0	28.58082985175003	0.3339226433885114	0.16338856804381677	0.16557676168449237	0.3371120268831796	0.07088282922694052	5.276619174827543E-5	5.2766191748275484E-5	-254374.29070020394	0.0	-510.0409532598777
2975000	-257244.18484346714	-2861.147740417711	-254383.03710304943	0.6817690839766721	2022.115491189996	39.66234345236605	4.546928661883476	7.4764131645984815	14.241591370971417	2.9163404789812035	6.077447671306533	2.4327181596821474	0.427387416541994	0.13396775637402333	0.042330647675568524	0.02104893023061497	3.0	21.0	93.0	46.0	6.0	28.0	4.0	13.0	4.0	16.0	22.5971861410823	0.3363305084633872	0.16471780051947296	0.1643751727250118	0.33457651829212803	0.07395537234184114	4.848324675468283E-5	4.8483246754682784E-5	-254383.03710304943	0.0	-542.2256876397176
3000000	-257218.0461533345	-2819.0221568232705	-254399.0239965112	0.6418335600528605	2022.1554267139197	39.272860853562946	6.437950998482386	4.625541032265272	13.99537443159432	3.6650815708432387	1.4787787548886568	1.4028466820979153	0.4957473560647717	0.2568680930787713	0.03138714017236434	0.004481873665099588	16.0	1.0	86.0	58.0	16.0	29.0	3.0	6.0	6.0	13.0	29.666146291598526	0.3375272449617287	0.1620447656702551	0.16447926580555355	0.33594872356246247	0.07727781270509164	4.700525412406364E-5	4.70052541240636E-5	-254399.0239965112	0.0	-501.51169506871514
3025000	-257194.8365712318	-2805.850885112656	-254388.98568611915	0.6369982247264594	2022.160262049246	37.61116359989451	5.4090396002561025	14.012827059612185	11.740509313307822	3.7760095299384266	8.407978855508011	1.9389721250430225	0.3492718569649849	0.3335514697707458	0.05510324982601723	0.002052766358560565	36.0	8.0	70.0	61.0	1.0	27.0	2.0	6.0	10.0	13.0	28.988434746827338	0.33574190834670453	0.16384354887163477	0.1653227620346432	0.33509178074701723	0.006136064034293559	4.902943968803038E-5	4.902943968803035E-5	-254388.98568611915	0.0	-484.34101773128606
3050000	-257213.64950413755	-2837.013411535553	-254376.63609260198	0.6488615834694995	2022.1483986905032	39.253377925026996	13.83279865646674	45.199731966350846	15.70074931169959	3.8769145137016685	2.6706217250235262	1.9620485696455807	1.6652675515011015	0.28996940685700867	0.006705758560929245	0.011722428402723932	36.0	1.0	60.0	48.0	23.0	41.0	1.0	6.0	4.0	14.0	23.450024047925506	0.33557009407171623	0.1657144545160851	0.16483578417024886	0.3338796672419496	0.019252350406686866	4.526302657998468E-5	4.526302657998471E-5	-254376.63609260198	0.0	-513.9149107453553
3075000	-257209.96962803218	-2822.298345879795	-254387.67128215238	0.6547094606958433	2022.1425508132768	39.085512674942954	9.557075786776196	7.978749345798582	19.420748277865727	4.373099815046049	3.595741044651814	1.4877803119660609	1.757832341427033	0.42945547290305247	0.14338992170407253	0.005048420302659584	35.0	5.0	48.0	47.0	32.0	43.0	2.0	2.0	5.0	15.0	35.742731587645764	0.3383105517919314	0.1632534563280511	0.16586744860448063	0.33256854327553653	0.00624494147379184	4.979190242932884E-5	4.9791902429328846E-5	-254387.67128215238	0.0	-498.33135944856235
3100000	-257254.78449976927	-2870.3487793132535	-254384.435720456	0.6802877794022668	2022.1169724945703	41.29371125627381	9.20896670376058	17.53443028948054	20.204627490630074	3.2008221435830038	3.201349235861947	1.9352958223843924	0.451831255538688	0.14508815226033683	0.13858940780542603	0.022883800138612007	26.0	16.0	53.0	38.0	24.0	47.0	13.0	4.0	3.0	10.0	35.93438488818268	0.3356293415080397	0.16586803696134017	0.16372342824116884	0.33477919328945094	0.017373626493680808	4.929827623387251E-5	4.929827623387247E-5	-254384.435720456	0.0	-548.2662866528119
3125000	-257218.55644265044	-2834.8108068190613	-254383.74563583138	0.6745875219297929	2022.1226727520427	39.00658609239835	11.338706153995698	11.568445933890239	21.474982181358424	3.9758775365870496	3.8552708711283263	1.4668979230097137	0.5115271763397138	0.21269710898374328	0.04992948552979976	0.018142042629571437	28.0	16.0	44.0	37.0	14.0	70.0	9.0	6.0	2.0	8.0	22.36306217441616	0.3358934155496697	0.16455769535204648	0.16435740926020476	0.3351914798380786	0.002958993611170064	5.202084479901048E-5	5.202084479901048E-5	-254383.74563583138	0.0	-514.9904467643922
3150000	-257241.74085670104	-2846.110000205104	-254395.63085649593	0.6531509766471318	2022.1441092973255	40.31207933983412	16.51379286350755	15.000702763700618	17.085805219950785	6.963007882453329	2.5682587744684833	1.2400050557851943	1.0150152809551891	0.0723892639292498	0.021728912716632003	0.010961821586818863	21.0	16.0	43.0	36.0	18.0	78.0	3.0	9.0	5.0	5.0	34.295015684060765	0.33586611031436764	0.16505214687939374	0.16474901275540274	0.3343327300508356	0.10917098151710451	4.98567556091149E-5	4.9856755609114935E-5	-254395.63085649593	0.0	-526.2431175612151
3175000	-257186.1764200691	-2801.8306923271134	-254384.34572774198	0.6529381039593627	2022.1443221700133	37.580878511152314	11.739306925153638	14.464269709555234	19.527605626785917	4.448402091697504	4.79417196197424	1.1520732569215415	0.015464350267042607	0.006624092291137335	0.01194015653115733	0.009401282365037565	21.0	19.0	42.0	40.0	18.0	77.0	8.0	4.0	4.0	1.0	20.430365114793783	0.33666198988254786	0.16380238897982427	0.16324642875114376	0.3362891923864837	0.041191691376535035	4.9630821671455774E-5	4.963082167145569E-5	-254384.34572774198	0.0	-488.87065118563316
3200000	-257179.99453896124	-2782.0236868017805	-254397.97085215946	0.6394373575700029	2022.1578229164027	38.287968016367586	12.717502649704306	18.18679360057575	13.296760091080834	6.077741962709306	0.7650997677700022	1.5759064604297763	0.012978031986233284	0.0016991139416148852	0.0024148932201533357	0.00326758143571254	25.0	32.0	35.0	38.0	17.0	70.0	4.0	5.0	5.0	3.0	22.842540520392788	0.3360941544080834	0.1646963251920418	0.16395779181972955	0.3352517285801446	0.11440818445895909	5.139294378902571E-5	5.139294378902562E-5	-254397.97085215946	0.0	-472.43898907707734
3225000	-257143.0121587901	-2777.6538825851485	-254365.35827620496	0.6364055366830093	2022.1608547372896	37.18238057599371	14.039004947290946	29.08622250311196	3.1090371268603088	4.843478625156557	3.3288740635661034	1.5119649306424432	0.18999514753983557	0.005523394521356775	0.0022016174781627844	0.0014749240309546452	29.0	30.0	18.0	46.0	20.0	69.0	8.0	3.0	6.0	5.0	36.75558222921658	0.3359153903545928	0.16521084861451396	0.16309338728640616	0.33578037374448644	0.05753873542195615	5.06527982914776E-5	5.065279829147756E-5	-254365.35827620496	0.0	-464.4167283203026
3250000	-257169.11449664802	-2789.8144635250974	-254379.3000331229	0.637505262757131	2022.1597550112156	35.94665749846863	11.140174190006269	20.952256827386435	4.330171769632262	2.8983644453220987	13.021993168966201	1.7724867105845987	0.19309011728771225	0.26301042099913396	0.011800447034088462	0.001876458533438078	28.0	42.0	17.0	45.0	17.0	61.0	7.0	2.0	3.0	12.0	28.601693989944206	0.3362542393472979	0.1636415454318343	0.16441325147345434	0.33569096374741275	0.01894034386861137	5.4373628004928885E-5	5.437362800492892E-5	-254379.3000331229	0.0	-468.2353530391611
3275000	-257165.5494455914	-2795.782419489659	-254369.76702610173	0.6360633190776308	2022.1611969548949	36.97612321901715	9.840528471679503	20.86258543886314	39.95749389066619	4.073475651825715	3.2864711360093177	1.6393616434160807	0.11419781141136814	0.012728402240503058	0.017143935942381967	1.9899606945727397E-4	19.0	38.0	15.0	58.0	23.0	60.0	11.0	2.0	2.0	6.0	24.813814694451167	0.33766295164929677	0.1639953586612385	0.16410841665514483	0.334233273034319	0.04924021544741858	5.401678155434006E-5	5.401678155434004E-5	-254369.76702610173	0.0	-478.8952865838897
3300000	-257173.83584153216	-2797.289373065579	-254376.54646846658	0.6418905425747206	2022.155369731398	35.7242726928599	10.54677887587855	12.985117934416609	21.339190855415183	2.818138320807415	1.8106450025938787	1.3206037032039402	0.1890695510632263	0.024139517868397586	0.008247192569846093	0.008259351173139714	21.0	52.0	8.0	65.0	13.0	53.0	10.0	4.0	4.0	4.0	27.871303328709104	0.3352684973787614	0.16692852129467756	0.16381265568626271	0.3339903256402974	0.04882311909694664	5.3338043043215486E-5	5.3338043043215513E-5	-254376.54646846658	0.0	-482.83935027273714
3325000	-257155.98777138692	-2786.8188559738746	-254369.16891541306	0.6371604034747924	2022.1600998704978	34.54645141849299	8.955466481700181	12.230326313934158	19.230870000675413	2.384119514793615	2.7588208125304656	1.2186647001590212	1.4590495430744232	0.3954328571432483	0.016358226138038636	0.002686711967883633	26.0	52.0	8.0	66.0	4.0	49.0	13.0	4.0	6.0	6.0	25.102282652668656	0.3369522768701135	0.16578393398398727	0.16296708359866746	0.33429670554723073	0.021537739359384883	5.180442335544812E-5	5.1804423355448145E-5	-254369.16891541306	0.0	-467.13108778769725
3350000	-257134.33411548432	-2749.7688286727453	-254384.5652868116	0.6365463352811238	2022.1607139386915	36.1533285771086	13.44182680205673	20.657714427644144	6.98793845722259	2.2265821086276287	0.8726941843545573	1.3376828412184556	2.3713296619931885	0.07562119257881494	0.027217596235806062	0.001500948879280619	14.0	62.0	5.0	59.0	8.0	47.0	16.0	7.0	5.0	11.0	24.877902377914456	0.3375633055481361	0.16399990964488131	0.16378360342334655	0.3346531813836351	0.01596714333899164	5.439215257801801E-5	5.43921525780179E-5	-254384.5652868116	0.0	-431.57214370048325
3375000	-257196.19077582395	-2805.897579595124	-254390.29319622883	0.6379963701248731	2022.1592639038477	37.49237399615149	5.967776026353867	16.80207954058597	14.834004847071123	4.593431986109043	1.6356039258093231	1.2827138865754306	1.2338619463796476	0.078528249126502	0.017473254419465182	0.008812552218265539	18.0	58.0	11.0	63.0	7.0	39.0	17.0	3.0	10.0	8.0	26.241516407957004	0.33523145388731773	0.16607888801542717	0.16216151838361695	0.3365281397136372	0.025252752222981144	5.328689562465885E-5	5.328689562465891E-5	-254390.29319622883	0.0	-487.81611030949216
3400000	-257155.62777645403	-2785.7623549664195	-254369.8654214876	0.6368857148308402	2022.1603745591417	38.180203601591735	10.108359714447355	17.769530653610634	11.794634419650615	2.9871134837927227	1.583783594284901	1.6466678525266172	3.502640020275372	0.08633869871133848	0.01900624051008409	0.001534832237871514	18.0	63.0	2.0	67.0	10.0	42.0	8.0	3.0	9.0	12.0	21.345892972354413	0.33524180992951574	0.1643052022829841	0.1652737125546754	0.33517927523282387	0.05431247708840052	5.1391803686034284E-5	5.139180368603421E-5	-254369.8654214876	0.0	-466.42825312680947
3425000	-257148.26042340184	-2761.655845745147	-254386.6045776567	0.6362130238044853	2022.1610472501682	37.362557891001195	10.238236462055522	15.307491848203611	3.859641007353235	3.561604862438733	4.090362806136865	2.9522189499609053	0.12334588165867674	0.04473903118348177	0.00825910193863493	5.178925079998069E-4	24.0	53.0	18.0	70.0	9.0	33.0	2.0	1.0	18.0	6.0	23.094769389114028	0.33634657552938696	0.16498354209591767	0.16386648639654325	0.33480339597815123	0.013164474028652916	5.046023060937197E-5	5.046023060937199E-5	-254386.6045776567	0.0	-448.09417662434146
3450000	-257139.85240280774	-2774.2353785155265	-254365.6170242922	0.6428885180523115	2022.1543717559202	37.44966059055864	7.748581663819163	18.788397817070617	7.555691002927233	2.3899872597831076	2.0108565304304054	3.3218964377537827	0.14620494887587532	0.008239983249747708	0.009111038613775336	0.007866417734693175	23.0	48.0	16.0	87.0	13.0	18.0	7.0	1.0	12.0	9.0	33.27828763896632	0.33520475512009157	0.16437234409557222	0.1642192301147	0.3362036706696354	0.05120768894769559	4.9703039546941664E-5	4.970303954694165E-5	-254365.6170242922	0.0	-459.2707196787839
3475000	-257155.38776113978	-2780.0095180629323	-254375.37824307685	0.6376290860226812	2022.15963118795	36.994870038007576	8.876374263293908	20.06870710569751	46.50648720745039	2.98327216198546	1.3153008641529003	2.033881185392897	0.3978097236295974	0.01605240817041523	0.005580463214974395	3.439905056181235E-4	22.0	54.0	2.0	89.0	22.0	17.0	8.0	6.0	11.0	3.0	30.92445068210038	0.3332923976544283	0.16606580145942332	0.1655020921673221	0.3351397087188255	0.15431019543905733	5.560991688976835E-5	5.560991688976834E-5	-254375.37824307685	0.0	-462.8198315755918
3500000	-257140.49585403892	-2770.6686252442837	-254369.82722879463	0.6371139619316901	2022.160146312041	36.378181923588535	7.563649107033767	19.134781369104687	7.556351242962033	2.2575815100142953	3.0032338296298353	1.3791054328337482	0.24614439415349532	0.006774262527440035	0.003945366822509921	2.3772413100137764E-4	29.0	49.0	9.0	87.0	26.0	12.0	3.0	8.0	9.0	2.0	26.630573136067582	0.33584914094981166	0.16569171682229966	0.16403553442028393	0.33442360780760405	0.04102665619392375	5.109243261441348E-5	5.109243261441347E-5	-254369.82722879463	0.0	-459.2097419341932
3525000	-257155.6681908428	-2771.2033979827024	-254384.46479286012	0.6417468977042832	2022.1555133762683	37.30062113646021	6.421225139562038	16.797227094080867	2.0804023696609923	2.0447557255209863	2.287896502803515	1.223920204559752	0.041400716781985515	0.007014592654639868	0.006095501843170492	0.005082992531731478	22.0	52.0	3.0	93.0	27.0	15.0	1.0	15.0	3.0	3.0	27.25086867669348	0.33515619643227124	0.16357519763248432	0.16511397814227444	0.3361546277929691	0.28462536338477307	5.159574129647377E-5	5.1595741296473746E-5	-254384.46479286012	0.0	-461.33036081017076
3550000	-257160.60651998044	-2778.6240286051197	-254381.98249137533	0.6394359248344015	2022.1578243491383	37.612753771954395	6.733366136178847	15.457904496038614	3.590054450030146	2.679157431737972	3.3466090470439944	0.5995052986044106	1.963790608039845	0.00639538880780328	0.002705450056142476	0.003055288852721899	16.0	64.0	5.0	88.0	21.0	10.0	8.0	16.0	5.0	1.0	26.900004930809423	0.33732106455729455	0.1637858181062769	0.16465804794191327	0.33423506939451436	0.04039576099206687	5.44412151762157E-5	5.444121517621576E-5	-254381.98249137533	0.0	-463.57137880090966
3575000	-257175.39311721022	-2793.841363575409	-254381.55175363482	0.6362600635289201	2022.1610002104437	37.909893042388894	7.839834596197347	13.550202567613928	1.461403146605772	3.479150553314565	1.549669490825865	2.1985934895753636	0.19455469674798945	0.0072559553929683225	0.003355089468626529	0.0011851773137121005	16.0	66.0	3.0	83.0	27.0	15.0	6.0	9.0	4.0	5.0	22.40772553723686	0.3355725558602297	0.16602923067716893	0.16437778328887398	0.3340204301737264	0.07317486674316998	5.176503443219174E-5	5.176503443219178E-5	-254381.55175363482	0.0	-483.58032780443915
3600000	-257172.19846114784	-2795.7005106254355	-254376.4979505224	0.6422420526076585	2022.155018221365	38.012249907530965	6.277156822887856	23.204756265331604	18.228306154124603	3.1358516785632755	3.152702930889592	0.3600417495137818	1.2067669833734083	0.004556959253171371	0.00683041373228225	0.009377711287425749	16.0	40.0	15.0	93.0	25.0	13.0	18.0	4.0	7.0	3.0	25.17125691864868	0.33463769479943223	0.16492872679237175	0.16328586442894583	0.3371477139792493	0.014679585962769205	4.6192772049820336E-5	4.619277204982035E-5	-254376.4979505224	0.0	-476.815514538341
3625000	-257200.09750709974	-2814.94084024403	-254385.1566668557	0.6453404295599245	2022.1519198444128	39.34307328956719	13.88388839213066	17.969876163690866	24.37697747170479	3.1022046024229577	3.4229185339681165	0.8156228206527887	0.38247771987446244	0.07282348527318995	0.005815575092026682	0.00826464444738724	14.0	41.0	16.0	83.0	32.0	12.0	21.0	4.0	1.0	10.0	24.60285932269323	0.3355698074054478	0.16552436477500426	0.16372855652902396	0.33517727129052305	0.06972709211005888	4.8060893237357714E-5	4.80608932373577E-5	-254385.1566668557	0.0	-497.74875294053015
3650000	-257160.71569047048	-2783.612330949609	-254377.10335952087	0.6364702259847341	2022.1607900479878	37.911605712140435	8.543605837935273	14.031717456459765	58.81903062708264	2.5564847275791087	3.2608723912014894	2.017860847328926	0.8142333702430851	0.17689607901262755	0.0811344214471243	0.002237822583537273	27.0	31.0	10.0	72.0	41.0	11.0	21.0	8.0	3.0	10.0	36.0706578903169	0.3356109719182392	0.16470126031754087	0.16515162487640495	0.3345361428878142	0.005567632459513395	4.575490457453374E-5	4.5754904574533716E-5	-254377.10335952087	0.0	-458.3758367040942
3675000	-257134.9243302425	-2768.5090899003326	-254366.41524034218	0.6369041181975483	2022.1603561557752	36.76818085199154	11.301527889442553	17.499877769443433	28.869581995097157	2.9951408072576373	1.052569879090176	2.8144826943114416	0.6057292918699787	1.1511181044792227	0.24464237705344	0.003482714107920051	26.0	28.0	23.0	63.0	43.0	11.0	19.0	5.0	3.0	13.0	33.4206727069876	0.334704515220185	0.164280565528927	0.16418213711548124	0.3368327821354059	0.0789729842989813	5.4634125148381545E-5	5.463412514838143E-5	-254366.41524034218	0.0	-441.42607101767845
3700000	-257157.72164247796	-2786.3160818189394	-254371.405560659	0.6362053215873763	2022.1610549523853	37.931663381593935	11.41161083050912	18.715344718213547	13.17235290781797	2.991595063817825	1.3793204139191515	5.359859089201154	0.8021840293058354	0.5320587251150312	0.006366885817109247	0.001453881482395791	38.0	23.0	24.0	56.0	40.0	5.0	32.0	2.0	4.0	10.0	24.170621940567983	0.333159723908897	0.16609209278383044	0.16606313625988586	0.3346850470473861	0.13739405405775562	4.973537537266926E-5	4.973537537266928E-5	-254371.405560659	0.0	-464.5497999628623
3725000	-257149.16171483757	-2764.4855416801306	-254384.67617315744	0.6382778037990394	2022.1589824701737	36.48457644058545	15.327339866589737	41.37023181777383	10.377012863256843	1.352137432205293	2.8606646010190597	2.48986998875011	0.8474069122606	0.05091231963965205	0.0028535888228731553	0.002810828691690588	43.0	16.0	32.0	72.0	19.0	16.0	20.0	2.0	13.0	1.0	30.29884869151173	0.33459329969494905	0.16580758337874524	0.16498586415236707	0.33461325277393783	0.05491305189831216	5.101268584206952E-5	5.101268584206948E-5	-254384.67617315744	0.0	-445.5702570187851
3750000	-257191.48184958776	-2810.0864496234585	-254381.3953999643	0.6363065196680469	2022.1609537543045	36.038922051515776	14.797048647348447	12.528725213808578	7.4588660917387255	2.4014251561683952	1.7634488445008603	0.6771033919099105	1.0213995068189827	1.2185683247607595	0.001811983342500813	0.0010161484089461427	48.0	21.0	40.0	69.0	17.0	13.0	9.0	4.0	10.0	3.0	33.926224423884996	0.33660779007856356	0.1641349029400474	0.16365275626735395	0.33560455071403433	0.005514880211519336	5.3376599248623656E-5	5.33765992486237E-5	-254381.3953999643	0.0	-492.2387688374498
3775000	-257186.8373907065	-2808.7284530133957	-254378.1089376931	0.6361618987615547	2022.161098375211	37.39759041573855	13.597817382715474	30.500009045364198	15.05549997620662	2.594050205377046	1.4160603928805016	0.6311923952280097	0.6298820865207684	0.01059692594666151	0.0018843383130797715	8.458539353815908E-5	51.0	7.0	37.0	77.0	28.0	6.0	14.0	1.0	11.0	2.0	27.97218910639199	0.33632935660361823	0.1655383748000045	0.16407640724071507	0.3340558613556614	0.07235150352485532	5.2385277334228656E-5	5.238527733422862E-5	-254378.1089376931	0.0	-496.2265543495591
3800000	-257198.5971269119	-2818.010595361248	-254380.58653155065	0.6361983960963794	2022.1610618778761	37.69350028808666	10.943366881964536	17.849674346574204	15.896415311064052	3.4682991755433137	5.480104808426232	1.7145807955377295	1.0053451242052367	0.9421167856217049	0.004562156847569488	0.0017132050039110366	62.0	3.0	36.0	70.0	12.0	13.0	15.0	8.0	11.0	4.0	26.9827726102877	0.33578091300537644	0.1650404081921042	0.1643893165537279	0.3347893622487907	0.034785616555199024	4.809146170659708E-5	4.809146170659708E-5	-254380.58653155065	0.0	-496.7079659327147
3825000	-257209.54126786225	-2825.29337396818	-254384.24789389406	0.6523129720427432	2022.14494730193	38.26380556504855	14.812279145147475	6.661525844667504	6.075566945640217	3.158576696462143	3.6865905485783403	2.81942824835831	0.9360976482551412	0.02686622385927525	0.008104392808796467	0.005375845559951886	70.0	8.0	44.0	70.0	1.0	2.0	20.0	3.0	10.0	6.0	27.448738557125598	0.3361098754552278	0.1629973790813923	0.1652114224546259	0.33568132300875336	0.10781814990388751	5.1568677750305224E-5	5.156867775030516E-5	-254384.24789389406	0.0	-509.5882434390298
3850000	-257181.65744860334	-2799.2434735685365	-254382.4139750348	0.6385071477835551	2022.1587531261891	37.63458581951885	15.441496154163572	1.5223829856431568	6.697058192233108	2.1714059278228204	9.564933459760377	9.063396852020194	0.8116706228729837	0.037503495452000275	0.008694782883066271	0.0025412043488316064	80.0	8.0	24.0	75.0	4.0	1.0	21.0	4.0	16.0	1.0	28.399987154839476	0.3337998039761303	0.1657080360788024	0.16407692554558787	0.3364152343994786	0.04637682011790195	5.4201834014141784E-5	5.420183401414176E-5	-254382.4139750348	0.0	-477.169251831601
