date	location	median_R	R_upper_80	R_lower_80
2022-11-05	South America	0.6742432	0.6923743	0.6526273
2022-11-06	South America	0.66413534	0.6821039	0.64257795
2022-11-07	South America	0.65411377	0.67212236	0.63306636
2022-11-08	South America	0.644436	0.6626128	0.6235703
2022-11-09	South America	0.6348818	0.65329355	0.61414343
2022-11-10	South America	0.6257514	0.64428616	0.60500467
2022-11-11	South America	0.6170345	0.63536686	0.5961441
2022-11-12	South America	0.6083406	0.6266935	0.5875624
2022-11-13	South America	0.5999701	0.61854553	0.57964087
2022-11-14	South America	0.5917428	0.6106256	0.57202774
2022-11-15	South America	0.58389413	0.6029262	0.5646412
2022-11-16	South America	0.5760311	0.5954124	0.5574738
2022-11-17	South America	0.568637	0.588058	0.5502136
2022-11-18	South America	0.5615246	0.58089995	0.5433809
2022-11-19	South America	0.5543459	0.57388467	0.5363406
2022-11-20	South America	0.5476265	0.56707644	0.5295032
2022-11-21	South America	0.5410545	0.56053555	0.52286243
2022-11-22	South America	0.5349273	0.55394036	0.5164124
2022-11-23	South America	0.52896005	0.5475224	0.5101689
2022-11-24	South America	0.5227964	0.5412471	0.5043124
2022-11-25	South America	0.51683366	0.5351386	0.498582
2022-11-26	South America	0.51120424	0.5294105	0.49287388
2022-11-27	South America	0.5057281	0.5238332	0.48760793
2022-11-28	South America	0.50039744	0.5181813	0.4825053
2022-11-29	South America	0.49514234	0.51268536	0.4775586
2022-11-30	South America	0.4900288	0.5073401	0.4726681
2022-12-01	South America	0.48505557	0.5021325	0.46782863
2022-12-02	South America	0.48021868	0.49715418	0.46312672
2022-12-03	South America	0.475514	0.49260777	0.45855826
2022-12-04	South America	0.4709378	0.48818082	0.4541875
2022-12-05	South America	0.46653086	0.48386934	0.44993722
2022-12-06	South America	0.4622888	0.47961068	0.44559804
2022-12-07	South America	0.45813286	0.47525817	0.44146016
2022-12-08	South America	0.45413053	0.4710424	0.43735242
2022-12-09	South America	0.45025924	0.46687073	0.4333606
2022-12-10	South America	0.44650543	0.46280363	0.42948157
2022-12-11	South America	0.44287047	0.45883784	0.42571232
2022-12-12	South America	0.43924826	0.45497042	0.42204982
2022-12-13	South America	0.4356108	0.45119846	0.4184913
2022-12-14	South America	0.432096	0.44751915	0.41503406
2022-12-15	South America	0.42869455	0.443932	0.4116829
2022-12-16	South America	0.4252672	0.44075668	0.40851873
2022-12-17	South America	0.42211896	0.43761465	0.4054863
2022-12-18	South America	0.41907686	0.43448094	0.4025467
2022-12-19	South America	0.41609532	0.43121096	0.39969525
2022-12-20	South America	0.41305125	0.4280976	0.39695817
2022-12-21	South America	0.41001523	0.42505395	0.39429593
2022-12-22	South America	0.40732378	0.42227712	0.3917065
2022-12-23	South America	0.4047393	0.41938663	0.38918763
2022-12-24	South America	0.40227145	0.41675848	0.3865762
2022-12-25	South America	0.39976954	0.41418532	0.3841544
2022-12-26	South America	0.39720303	0.41154313	0.38180345
2022-12-27	South America	0.3946227	0.40904108	0.3795326
2022-12-28	South America	0.39199114	0.4063438	0.37733635
2022-12-29	South America	0.38965687	0.4036768	0.37513247
2022-12-30	South America	0.38728857	0.40119547	0.37276557
2022-12-31	South America	0.38496363	0.398891	0.37046504
2023-01-01	South America	0.3826681	0.39663205	0.36843103
2023-01-02	South America	0.38043544	0.39430115	0.36651635
2023-01-03	South America	0.37801942	0.3920598	0.364658
2023-01-04	South America	0.37586862	0.38977152	0.36287665
2023-01-05	South America	0.3737795	0.38752317	0.3611821
2023-01-06	South America	0.37199605	0.38530284	0.3593879
2023-01-07	South America	0.37034452	0.38314256	0.3577161
2023-01-08	South America	0.36849254	0.38112897	0.35600653
2023-01-09	South America	0.36672413	0.37927252	0.35425594
2023-01-10	South America	0.36481065	0.37752002	0.352557
2023-01-11	South America	0.36292148	0.3757663	0.35090855
2023-01-12	South America	0.36113095	0.37421006	0.34944904
2023-01-13	South America	0.35953212	0.37260154	0.34817618
2023-01-14	South America	0.3578304	0.37066704	0.34689814
2023-01-15	South America	0.35629898	0.3687626	0.34568638
2023-01-16	South America	0.35469022	0.3670225	0.3442276
2023-01-17	South America	0.35336474	0.36556122	0.34295377
2023-01-18	South America	0.35187748	0.36416134	0.34184334
2023-01-19	South America	0.35025573	0.36279964	0.34041715
2023-01-20	South America	0.3488885	0.36147505	0.33910182
2023-01-21	South America	0.34747416	0.36018658	0.33800393
2023-01-22	South America	0.34597224	0.3586704	0.33662927
2023-01-23	South America	0.34467626	0.35735595	0.3357178
2023-01-24	South America	0.3432626	0.35627267	0.33483857
2023-01-25	South America	0.3417788	0.3549729	0.33368835
2023-01-26	South America	0.34046072	0.35363653	0.3323275
2022-05-17	Southern Europe	3.7405057	4.08283	3.6406493
2022-05-18	Southern Europe	3.9929423	4.344713	3.8920665
2022-05-19	Southern Europe	4.2475357	4.6098256	4.148095
2022-05-20	Southern Europe	4.5067434	4.8769403	4.407724
2022-05-21	Southern Europe	4.768324	5.1450458	4.671006
2022-05-22	Southern Europe	5.0298915	5.412485	4.9328737
2022-05-23	Southern Europe	5.286918	5.677974	5.194182
2022-05-24	Southern Europe	5.5463667	5.940131	5.4533467
2022-05-25	Southern Europe	5.802233	6.1975646	5.707431
2022-05-26	Southern Europe	6.052541	6.448892	5.9566364
2022-05-27	Southern Europe	6.299244	6.692503	6.2032924
2022-05-28	Southern Europe	6.533812	6.926584	6.4373956
2022-05-29	Southern Europe	6.7618895	7.152583	6.6651225
2022-05-30	Southern Europe	6.982188	7.366474	6.88676
2022-05-31	Southern Europe	7.187727	7.5677323	7.0985823
2022-06-01	Southern Europe	7.384697	7.7554955	7.292415
2022-06-02	Southern Europe	7.5683985	7.928811	7.4688287
2022-06-03	Southern Europe	7.736408	8.086816	7.6311913
2022-06-04	Southern Europe	7.890279	8.228761	7.7790484
2022-06-05	Southern Europe	8.0263405	8.353992	7.908558
2022-06-06	Southern Europe	8.150333	8.463936	8.020611
2022-06-07	Southern Europe	8.256096	8.556565	8.117154
2022-06-08	Southern Europe	8.3439045	8.625042	8.199538
2022-06-09	Southern Europe	8.41029	8.67845	8.262441
2022-06-10	Southern Europe	8.45878	8.71548	8.304982
2022-06-11	Southern Europe	8.492753	8.736083	8.331967
2022-06-12	Southern Europe	8.507678	8.738791	8.345033
2022-06-13	Southern Europe	8.506718	8.724093	8.344794
2022-06-14	Southern Europe	8.492758	8.692044	8.3232155
2022-06-15	Southern Europe	8.456224	8.643729	8.286191
2022-06-16	Southern Europe	8.407288	8.579819	8.233171
2022-06-17	Southern Europe	8.34093	8.499986	8.164492
2022-06-18	Southern Europe	8.259636	8.400189	8.081593
2022-06-19	Southern Europe	8.165052	8.290166	7.985898
2022-06-20	Southern Europe	8.052673	8.176071	7.877463
2022-06-21	Southern Europe	7.931319	8.048382	7.758676
2022-06-22	Southern Europe	7.7960434	7.9086275	7.6298227
2022-06-23	Southern Europe	7.6530304	7.758767	7.4891677
2022-06-24	Southern Europe	7.500924	7.6007476	7.3362265
2022-06-25	Southern Europe	7.3385057	7.4358363	7.175239
2022-06-26	Southern Europe	7.1685505	7.260724	7.008328
2022-06-27	Southern Europe	6.9915676	7.083173	6.8359528
2022-06-28	Southern Europe	6.807931	6.8998346	6.6567373
2022-06-29	Southern Europe	6.619558	6.7062616	6.474034
2022-06-30	Southern Europe	6.4285727	6.513492	6.287845
2022-07-01	Southern Europe	6.236386	6.317401	6.098998
2022-07-02	Southern Europe	6.0392723	6.1198244	5.9081535
2022-07-03	Southern Europe	5.8444433	5.923312	5.7161994
2022-07-04	Southern Europe	5.6477833	5.72591	5.5232234
2022-07-05	Southern Europe	5.451661	5.526357	5.330361
2022-07-06	Southern Europe	5.2562714	5.328121	5.137518
2022-07-07	Southern Europe	5.0615277	5.131738	4.9462047
2022-07-08	Southern Europe	4.868683	4.9367037	4.7569656
2022-07-09	Southern Europe	4.6781254	4.7441096	4.570285
2022-07-10	Southern Europe	4.490092	4.555599	4.3866057
2022-07-11	Southern Europe	4.306674	4.3693933	4.2061243
2022-07-12	Southern Europe	4.126692	4.1880856	4.0285764
2022-07-13	Southern Europe	3.9501147	4.0100102	3.8558872
2022-07-14	Southern Europe	3.777903	3.8371253	3.6889408
2022-07-15	Southern Europe	3.610777	3.667703	3.5256867
2022-07-16	Southern Europe	3.4481134	3.504001	3.366868
2022-07-17	Southern Europe	3.2911954	3.3453047	3.2131953
2022-07-18	Southern Europe	3.1386728	3.190016	3.0648623
2022-07-19	Southern Europe	2.9908514	3.0397584	2.921517
2022-07-20	Southern Europe	2.848114	2.8947701	2.7827673
2022-07-21	Southern Europe	2.7110891	2.7550082	2.6488035
2022-07-22	Southern Europe	2.579082	2.6206307	2.5199752
2022-07-23	Southern Europe	2.4523387	2.4914868	2.396259
2022-07-24	Southern Europe	2.3310113	2.367837	2.2776093
2022-07-25	Southern Europe	2.214494	2.2492936	2.163988
2022-07-26	Southern Europe	2.1034887	2.1357298	2.0552802
2022-07-27	Southern Europe	1.9972758	2.0276804	1.9513953
2022-07-28	Southern Europe	1.8955138	1.9245566	1.8521979
2022-07-29	Southern Europe	1.798578	1.8266244	1.757548
2022-07-30	Southern Europe	1.7063179	1.7333964	1.6669451
2022-07-31	Southern Europe	1.6182258	1.6445979	1.581474
2022-08-01	Southern Europe	1.5344721	1.5601193	1.5000442
2022-08-02	Southern Europe	1.455065	1.47955	1.4225463
2022-08-03	Southern Europe	1.379658	1.4029891	1.3488157
2022-08-04	Southern Europe	1.3077724	1.3297912	1.2787936
2022-08-05	Southern Europe	1.2401245	1.2607986	1.2124236
2022-08-06	Southern Europe	1.1758912	1.195647	1.14956
2022-08-07	Southern Europe	1.115072	1.1339557	1.09018
2022-08-08	Southern Europe	1.0577316	1.0755845	1.03392
2022-08-09	Southern Europe	1.0034766	1.020476	0.9805934
2022-08-10	Southern Europe	0.9521259	0.96842945	0.93037844
2022-08-11	Southern Europe	0.9036633	0.9191086	0.8831813
2022-08-12	Southern Europe	0.85785973	0.87253594	0.8385429
2022-08-13	Southern Europe	0.8145257	0.8287373	0.7963995
2022-08-14	Southern Europe	0.77377963	0.7874477	0.7566491
2022-08-15	Southern Europe	0.73521143	0.7483978	0.7191715
2022-08-16	Southern Europe	0.6989815	0.7115793	0.6838471
2022-08-17	Southern Europe	0.66475344	0.67689276	0.65058315
2022-08-18	Southern Europe	0.6326425	0.64438367	0.6192436
2022-08-19	Southern Europe	0.6024302	0.6137841	0.5897424
2022-08-20	Southern Europe	0.5740267	0.58494204	0.5619825
2022-08-21	Southern Europe	0.5472196	0.5577286	0.5358205
2022-08-22	Southern Europe	0.5220622	0.5321373	0.5111963
2022-08-23	Southern Europe	0.49831858	0.5080782	0.4881181
2022-08-24	Southern Europe	0.4759966	0.48546505	0.4663998
2022-08-25	Southern Europe	0.45507884	0.46422243	0.4458467
2022-08-26	Southern Europe	0.43535188	0.44437984	0.4266586
2022-08-27	Southern Europe	0.41694868	0.42577106	0.4086478
2022-08-28	Southern Europe	0.3996785	0.4083062	0.3914962
2022-08-29	Southern Europe	0.3834405	0.39192274	0.37539786
2022-08-30	Southern Europe	0.3681746	0.37656164	0.3603183
2022-08-31	Southern Europe	0.3539269	0.362154	0.3462096
2022-09-01	Southern Europe	0.34067607	0.34862378	0.33303198
2022-09-02	Southern Europe	0.3282344	0.3359643	0.32086414
2022-09-03	Southern Europe	0.31667548	0.3241295	0.30927792
2022-09-04	Southern Europe	0.30590498	0.3130759	0.2985138
2022-09-05	Southern Europe	0.29582518	0.3027635	0.28838772
2022-09-06	Southern Europe	0.2864077	0.2931546	0.27908376
2022-09-07	Southern Europe	0.27761045	0.2842146	0.2703876
2022-09-08	Southern Europe	0.2694198	0.2759743	0.26227188
2022-09-09	Southern Europe	0.26182657	0.26834172	0.25477365
2022-09-10	Southern Europe	0.25487134	0.26128283	0.2478898
2022-09-11	Southern Europe	0.24843138	0.25477263	0.24154189
2022-09-12	Southern Europe	0.24250737	0.24878863	0.23570731
2022-09-13	Southern Europe	0.23710504	0.24331024	0.2303653
2022-09-14	Southern Europe	0.2321819	0.23831926	0.22545882
2022-09-15	Southern Europe	0.22772142	0.23378284	0.22096346
2022-09-16	Southern Europe	0.22371568	0.2296879	0.2170539
2022-09-17	Southern Europe	0.22012839	0.22603707	0.21346325
2022-09-18	Southern Europe	0.21696836	0.22280976	0.21039975
2022-09-19	Southern Europe	0.21428773	0.22001669	0.20769331
2022-09-20	Southern Europe	0.21201728	0.21764776	0.20531018
2022-09-21	Southern Europe	0.21015154	0.21569265	0.20334046
2022-09-22	Southern Europe	0.20868836	0.21413463	0.20184462
2022-09-23	Southern Europe	0.20759341	0.21297936	0.20078821
2022-09-24	Southern Europe	0.20691098	0.21217938	0.20012514
2022-09-25	Southern Europe	0.20666304	0.21179551	0.1998677
2022-09-26	Southern Europe	0.20682928	0.21192975	0.19996445
2022-09-27	Southern Europe	0.20738849	0.21252683	0.20046233
2022-09-28	Southern Europe	0.20839968	0.21356057	0.20137656
2022-09-29	Southern Europe	0.20987198	0.21499008	0.20270137
2022-09-30	Southern Europe	0.21176438	0.21684738	0.20436566
2022-10-01	Southern Europe	0.21406335	0.21921185	0.20643322
2022-10-02	Southern Europe	0.21677303	0.22200489	0.2088658
2022-10-03	Southern Europe	0.21990134	0.22520773	0.21172424
2022-10-04	Southern Europe	0.22345228	0.22886574	0.21503735
2022-10-05	Southern Europe	0.2274315	0.23296605	0.21868695
2022-10-06	Southern Europe	0.23177946	0.23751605	0.2227537
2022-10-07	Southern Europe	0.23659584	0.24247894	0.22724493
2022-10-08	Southern Europe	0.24186176	0.24792656	0.23217101
2022-10-09	Southern Europe	0.2476323	0.2538959	0.2376161
2022-10-10	Southern Europe	0.2538709	0.26036015	0.24358737
2022-10-11	Southern Europe	0.26060402	0.26733148	0.24993837
2022-10-12	Southern Europe	0.26784384	0.27472225	0.2567229
2022-10-13	Southern Europe	0.27560487	0.28261167	0.26400465
2022-10-14	Southern Europe	0.28391045	0.29104587	0.2718007
2022-10-15	Southern Europe	0.2927776	0.30014792	0.2801367
2022-10-16	Southern Europe	0.30222052	0.3097888	0.28902066
2022-10-17	Southern Europe	0.31225824	0.32010484	0.29846728
2022-10-18	Southern Europe	0.32289034	0.33100247	0.30848417
2022-10-19	Southern Europe	0.33414066	0.342544	0.31910393
2022-10-20	Southern Europe	0.34603328	0.35474128	0.3303454
2022-10-21	Southern Europe	0.35852116	0.3676293	0.34222856
2022-10-22	Southern Europe	0.3716905	0.38129705	0.35477325
2022-10-23	Southern Europe	0.38557488	0.395729	0.36799884
2022-10-24	Southern Europe	0.4002513	0.41100767	0.3819247
2022-10-25	Southern Europe	0.41573924	0.42705905	0.39656958
2022-10-26	Southern Europe	0.43197137	0.44395128	0.41195434
2022-10-27	Southern Europe	0.4488987	0.46167302	0.42809677
2022-10-28	Southern Europe	0.46672183	0.48024127	0.44500905
2022-10-29	Southern Europe	0.48536935	0.49967134	0.46267742
2022-10-30	Southern Europe	0.50494385	0.51997715	0.48111206
2022-10-31	Southern Europe	0.52515966	0.54115874	0.5003474
2022-11-01	Southern Europe	0.5463891	0.5631975	0.52039
2022-11-02	Southern Europe	0.5685567	0.5860863	0.5412439
2022-11-03	Southern Europe	0.5915121	0.60984576	0.5629096
2022-11-04	Southern Europe	0.6152508	0.63440555	0.5853841
2022-11-05	Southern Europe	0.6398735	0.6597367	0.60865855
2022-11-06	Southern Europe	0.66522586	0.6859109	0.6327209
2022-11-07	Southern Europe	0.69148856	0.71290636	0.65755326
2022-11-08	Southern Europe	0.7185434	0.7406961	0.68322057
2022-11-09	Southern Europe	0.74631536	0.769244	0.70958567
2022-11-10	Southern Europe	0.7748995	0.7985083	0.73666215
2022-11-11	Southern Europe	0.8041476	0.8284389	0.76422936
2022-11-12	Southern Europe	0.83388317	0.85928404	0.7925623
2022-11-13	Southern Europe	0.8642014	0.89064693	0.8214852
2022-11-14	Southern Europe	0.8949928	0.922305	0.85084707
2022-11-15	Southern Europe	0.92602885	0.9543492	0.8805982
2022-11-16	Southern Europe	0.9577682	0.9866692	0.910547
2022-11-17	Southern Europe	0.989589	1.0191301	0.9404636
2022-11-18	Southern Europe	1.0214516	1.0521133	0.97033596
2022-11-19	Southern Europe	1.0532286	1.0851662	1.0006843
2022-11-20	Southern Europe	1.0847871	1.118057	1.0309144
2022-11-21	Southern Europe	1.1160009	1.1506195	1.0603749
2022-11-22	Southern Europe	1.1467519	1.1821237	1.0897591
2022-11-23	Southern Europe	1.1768513	1.21296	1.1176274
2022-11-24	Southern Europe	1.20619	1.2429868	1.1451892
2022-11-25	Southern Europe	1.2346058	1.2720307	1.1726696
2022-11-26	Southern Europe	1.2619787	1.2999121	1.1990206
2022-11-27	Southern Europe	1.2880764	1.3264482	1.2243004
2022-11-28	Southern Europe	1.3127992	1.3517787	1.2482368
2022-11-29	Southern Europe	1.336283	1.3757625	1.2706561
2022-11-30	Southern Europe	1.3578994	1.3975255	1.2904837
2022-12-01	Southern Europe	1.377064	1.4169234	1.3092524
2022-12-02	Southern Europe	1.3940452	1.434046	1.3260432
2022-12-03	Southern Europe	1.4084953	1.4487033	1.3406345
2022-12-04	Southern Europe	1.4202677	1.4607309	1.352634
2022-12-05	Southern Europe	1.4295427	1.4699888	1.3615868
2022-12-06	Southern Europe	1.4361024	1.4764724	1.3682132
2022-12-07	Southern Europe	1.4401262	1.4799132	1.3723562
2022-12-08	Southern Europe	1.4417007	1.4802127	1.3733666
2022-12-09	Southern Europe	1.4393201	1.477197	1.3710968
2022-12-10	Southern Europe	1.4335141	1.47088	1.3664457
2022-12-11	Southern Europe	1.4240696	1.46132	1.3587316
2022-12-12	Southern Europe	1.4122722	1.4483956	1.3480139
2022-12-13	Southern Europe	1.3970971	1.432113	1.3341913
2022-12-14	Southern Europe	1.3786919	1.413323	1.317285
2022-12-15	Southern Europe	1.3572745	1.3902749	1.2973378
2022-12-16	Southern Europe	1.3325592	1.3644209	1.274422
2022-12-17	Southern Europe	1.3044224	1.3359418	1.2486316
2022-12-18	Southern Europe	1.2736104	1.3049607	1.2200897
2022-12-19	Southern Europe	1.2409663	1.2711457	1.1889375
2022-12-20	Southern Europe	1.2056875	1.234924	1.1553441
2022-12-21	Southern Europe	1.1675324	1.1950315	1.1194975
2022-12-22	Southern Europe	1.1271226	1.1529353	1.0810889
2022-12-23	Southern Europe	1.0850737	1.1092864	1.0408853
2022-12-24	Southern Europe	1.0412087	1.06376	0.9995807
2022-12-25	Southern Europe	0.9961717	1.0167774	0.9569524
2022-12-26	Southern Europe	0.94982636	0.96887237	0.91321003
2022-12-27	Southern Europe	0.9030969	0.9214026	0.86798257
2022-12-28	Southern Europe	0.85555863	0.8725554	0.8224675
2022-12-29	Southern Europe	0.80785435	0.8244425	0.77728945
2022-12-30	Southern Europe	0.7603328	0.7766589	0.73218447
2022-12-31	Southern Europe	0.71294355	0.72912174	0.6873274
2023-01-01	Southern Europe	0.66599184	0.6820251	0.6426566
2023-01-02	Southern Europe	0.62036365	0.63553107	0.5985019
2023-01-03	Southern Europe	0.5755278	0.5900528	0.5552936
2023-01-04	Southern Europe	0.5320722	0.5457531	0.51334
2023-01-05	Southern Europe	0.48981065	0.5029461	0.472798
2023-01-06	Southern Europe	0.44919786	0.46169624	0.43397084
2023-01-07	Southern Europe	0.4103945	0.4217192	0.39665723
2023-01-08	Southern Europe	0.37353122	0.38376966	0.36105886
2023-01-09	Southern Europe	0.33867005	0.3477201	0.32768938
2023-01-10	Southern Europe	0.3058695	0.31392637	0.2959739
2023-01-11	Southern Europe	0.27515805	0.2825628	0.2662424
2023-01-12	Southern Europe	0.2463426	0.2529619	0.2383805
2023-01-13	Southern Europe	0.21965188	0.2254988	0.2126459
2023-01-14	Southern Europe	0.19501555	0.20024204	0.18890965
2023-01-15	Southern Europe	0.17250349	0.1769612	0.16710316
2023-01-16	Southern Europe	0.15189669	0.15577577	0.14696851
2023-01-17	Southern Europe	0.13312203	0.13653739	0.12883957
2023-01-18	Southern Europe	0.11620708	0.11918294	0.112454884
2023-01-19	Southern Europe	0.100940734	0.10355578	0.09771793
2023-01-20	Southern Europe	0.08726082	0.08958385	0.08448748
2023-01-21	Southern Europe	0.07510887	0.077143334	0.07267238
2023-01-22	Southern Europe	0.064352356	0.06608766	0.06227668
2023-01-23	Southern Europe	0.05486433	0.056358926	0.053135574
2023-01-24	Southern Europe	0.046555247	0.047829073	0.04511808
2023-01-25	Southern Europe	0.039309215	0.04039026	0.038107283
2023-01-26	Southern Europe	0.03305078	0.033939216	0.03199826
2022-05-24	Central Europe	0.55030996	0.5503101	0.5503098
2022-05-25	Central Europe	0.5503211	0.5503213	0.550321
2022-05-26	Central Europe	0.55033207	0.5503322	0.55033195
2022-05-27	Central Europe	0.55034256	0.5503427	0.55034244
2022-05-28	Central Europe	0.5503527	0.5503528	0.5503526
2022-05-29	Central Europe	0.5503624	0.5503625	0.5503623
2022-05-30	Central Europe	0.5503718	0.55037194	0.5503717
2022-05-31	Central Europe	0.55038095	0.550381	0.5503808
2022-06-01	Central Europe	0.5503896	0.55038965	0.55038947
2022-06-02	Central Europe	0.55039793	0.550398	0.5503978
2022-06-03	Central Europe	0.5504059	0.55040604	0.55040586
2022-06-04	Central Europe	0.5504136	0.5504137	0.55041355
2022-06-05	Central Europe	0.5504209	0.55042106	0.5504208
2022-06-06	Central Europe	0.5504279	0.550428	0.55042785
2022-06-07	Central Europe	0.5504346	0.5504347	0.55043447
2022-06-08	Central Europe	0.5504409	0.550441	0.55044085
2022-06-09	Central Europe	0.55044687	0.55044705	0.55044687
2022-06-10	Central Europe	0.55045253	0.55045265	0.55045253
2022-06-11	Central Europe	0.55045795	0.5504581	0.5504579
2022-06-12	Central Europe	0.550463	0.55046314	0.550463
2022-06-13	Central Europe	0.5504677	0.5504679	0.5504677
2022-06-14	Central Europe	0.5504722	0.5504723	0.55047214
2022-06-15	Central Europe	0.5504764	0.5504765	0.5504763
2022-06-16	Central Europe	0.55048025	0.55048037	0.5504802
2022-06-17	Central Europe	0.55048376	0.5504839	0.5504837
2022-06-18	Central Europe	0.550487	0.5504871	0.5504869
2022-06-19	Central Europe	0.55048996	0.55049014	0.55048996
2022-06-20	Central Europe	0.5504927	0.5504928	0.55049264
2022-06-21	Central Europe	0.5504951	0.5504952	0.550495
2022-06-22	Central Europe	0.55049723	0.5504973	0.5504972
2022-06-23	Central Europe	0.5504991	0.5504992	0.550499
2022-06-24	Central Europe	0.5505007	0.5505008	0.55050063
2022-06-25	Central Europe	0.550502	0.5505021	0.55050194
2022-06-26	Central Europe	0.5505031	0.55050313	0.550503
2022-06-27	Central Europe	0.55050385	0.55050397	0.5505038
2022-06-28	Central Europe	0.55050445	0.55050457	0.5505044
2022-06-29	Central Europe	0.5505048	0.55050486	0.5505047
2022-06-30	Central Europe	0.5505048	0.5505049	0.5505047
2022-07-01	Central Europe	0.5505046	0.55050474	0.5505045
2022-07-02	Central Europe	0.55050427	0.5505044	0.5505041
2022-07-03	Central Europe	0.55050355	0.5505037	0.55050343
2022-07-04	Central Europe	0.5505026	0.5505027	0.55050254
2022-07-05	Central Europe	0.55050147	0.55050164	0.5505014
2022-07-06	Central Europe	0.5505002	0.55050033	0.5505001
2022-07-07	Central Europe	0.5504986	0.5504987	0.5504985
2022-07-08	Central Europe	0.5504968	0.5504969	0.5504967
2022-07-09	Central Europe	0.55049485	0.5504949	0.5504947
2022-07-10	Central Europe	0.55049264	0.55049276	0.5504925
2022-07-11	Central Europe	0.5504902	0.5504903	0.5504901
2022-07-12	Central Europe	0.5504876	0.5504877	0.5504874
2022-07-13	Central Europe	0.5504848	0.5504849	0.55048466
2022-07-14	Central Europe	0.5504818	0.5504819	0.5504816
2022-07-15	Central Europe	0.5504785	0.55047864	0.5504784
2022-07-16	Central Europe	0.5504751	0.55047524	0.55047494
2022-07-17	Central Europe	0.55047154	0.5504717	0.5504714
2022-07-18	Central Europe	0.55046785	0.55046797	0.55046767
2022-07-19	Central Europe	0.55046386	0.550464	0.5504637
2022-07-20	Central Europe	0.55045974	0.55045986	0.55045956
2022-07-21	Central Europe	0.55045545	0.5504556	0.5504553
2022-07-22	Central Europe	0.55045104	0.55045116	0.55045086
2022-07-23	Central Europe	0.5504464	0.5504465	0.5504462
2022-07-24	Central Europe	0.5504416	0.55044174	0.55044144
2022-07-25	Central Europe	0.55043674	0.55043685	0.5504365
2022-07-26	Central Europe	0.55043167	0.5504318	0.5504315
2022-07-27	Central Europe	0.5504264	0.55042654	0.55042624
2022-07-28	Central Europe	0.55042106	0.5504211	0.5504208
2022-07-29	Central Europe	0.5504155	0.55041564	0.55041534
2022-07-30	Central Europe	0.5504099	0.55041	0.5504097
2022-07-31	Central Europe	0.55040413	0.55040425	0.5504039
2022-08-01	Central Europe	0.55039823	0.55039835	0.550398
2022-08-02	Central Europe	0.55039215	0.55039227	0.550392
2022-08-03	Central Europe	0.550386	0.55038613	0.55038583
2022-08-04	Central Europe	0.5503797	0.5503798	0.5503795
2022-08-05	Central Europe	0.5503733	0.55037344	0.55037314
2022-08-06	Central Europe	0.5503668	0.55036694	0.55036664
2022-08-07	Central Europe	0.5503602	0.5503603	0.55036
2022-08-08	Central Europe	0.55035347	0.5503536	0.5503533
2022-08-09	Central Europe	0.5503466	0.5503468	0.55034643
2022-08-10	Central Europe	0.55033976	0.5503399	0.5503396
2022-08-11	Central Europe	0.5503328	0.5503329	0.55033255
2022-08-12	Central Europe	0.55032563	0.55032575	0.55032545
2022-08-13	Central Europe	0.5503185	0.55031854	0.55031824
2022-08-14	Central Europe	0.5503112	0.5503113	0.55031097
2022-08-15	Central Europe	0.5503038	0.55030394	0.5503037
2022-08-16	Central Europe	0.5502964	0.55029655	0.55029625
2022-08-17	Central Europe	0.5502889	0.55028903	0.55028874
2022-08-18	Central Europe	0.5502814	0.5502815	0.5502812
2022-08-19	Central Europe	0.5502738	0.5502739	0.5502736
2022-08-20	Central Europe	0.550266	0.55026615	0.5502659
2022-08-21	Central Europe	0.55025834	0.55025846	0.55025816
2022-08-22	Central Europe	0.55025053	0.55025065	0.55025035
2022-08-23	Central Europe	0.5502427	0.5502428	0.5502425
2022-08-24	Central Europe	0.5502348	0.550235	0.5502346
2022-08-25	Central Europe	0.55022687	0.550227	0.55022675
2022-08-26	Central Europe	0.55021894	0.55021906	0.55021876
2022-08-27	Central Europe	0.5502109	0.5502111	0.5502108
2022-08-28	Central Europe	0.5502029	0.550203	0.5502027
2022-08-29	Central Europe	0.55019486	0.550195	0.5501946
2022-08-30	Central Europe	0.55018675	0.5501869	0.5501866
2022-08-31	Central Europe	0.55017865	0.55017877	0.55017847
2022-09-01	Central Europe	0.55017054	0.5501706	0.55017036
2022-09-02	Central Europe	0.5501624	0.5501625	0.5501622
2022-09-03	Central Europe	0.55015427	0.5501544	0.5501541
2022-09-04	Central Europe	0.5501461	0.5501462	0.5501459
2022-09-05	Central Europe	0.550138	0.55013806	0.55013776
2022-09-06	Central Europe	0.5501298	0.5501299	0.55012965
2022-09-07	Central Europe	0.55012167	0.5501218	0.5501215
2022-09-08	Central Europe	0.5501135	0.5501137	0.5501134
2022-09-09	Central Europe	0.5501054	0.5501055	0.5501053
2022-09-10	Central Europe	0.5500973	0.5500974	0.5500971
2022-09-11	Central Europe	0.55008924	0.55008936	0.55008906
2022-09-12	Central Europe	0.5500812	0.5500813	0.550081
2022-09-13	Central Europe	0.55007315	0.55007327	0.55007297
2022-09-14	Central Europe	0.55006516	0.5500653	0.550065
2022-09-15	Central Europe	0.5500572	0.55005723	0.550057
2022-09-16	Central Europe	0.5500492	0.5500493	0.55004907
2022-09-17	Central Europe	0.5500414	0.55004144	0.5500412
2022-09-18	Central Europe	0.5500335	0.5500336	0.5500334
2022-09-19	Central Europe	0.55002576	0.5500258	0.5500256
