,region_coarse,lat,long
0,CentralEurope,17.22290473411472,47.426066705368946
1,NorthAmerica,-105.37090864180078,53.58735207375037
2,SouthAmerica,-73.73476895191101,-2.6321745212124243
3,SouthernEurope,0.15600072718427013,40.91129631138973
4,WesternEurope,5.222324434978193,48.76122132216924
