time	date	datetime	milliseconds	mean	median	upper	lower
2022.7972602739726	2022-10-18	2022-10-18T08:00:00	1666080000846	25.313161588084533	20.311422837120407	49.88837554388796	11.432421391925663
2022.7901922540573	2022-10-15	2022-10-15T18:05:03	1665857103770	24.82677653408336	20.29793931849625	49.80447725367827	11.431847650959531
2022.783124234142	2022-10-13	2022-10-13T04:10:06	1665634206694	24.4567159808162	20.27838927343065	49.491179441456346	11.431197292235618
2022.7760562142266	2022-10-10	2022-10-10T14:15:09	1665411309618	24.156761965840328	20.249127208538543	49.10957347243773	11.430460094712528
2022.7689881943113	2022-10-08	2022-10-08T00:20:12	1665188412542	23.902784783425943	20.224909534030342	48.70990734813066	11.429624476836297
2022.761920174396	2022-10-05	2022-10-05T10:25:15	1664965515466	23.680771604246644	20.216321913273113	48.39193635628956	11.42867731630042
2022.7548521544807	2022-10-02	2022-10-02T20:30:18	1664742618390	23.481912207588344	20.180521345918642	48.20896336833401	11.42760374617203
2022.7477841345653	2022-09-30	2022-09-30T06:35:21	1664519721314	23.300312648459165	20.177069525008747	47.83154624750354	11.42638692435507
2022.74071611465	2022-09-27	2022-09-27T16:40:24	1664296824238	23.13182619437897	20.163815950334318	47.34521967764797	11.425007772993071
2022.7336480947347	2022-09-25	2022-09-25T02:45:27	1664073927162	22.973409528850247	20.156729156951574	46.875069047250484	11.423444684007187
2022.7265800748194	2022-09-22	2022-09-22T12:50:30	1663851030086	22.82274629914051	20.134039052917814	46.47322522295188	11.421673186516768
2022.719512054904	2022-09-19	2022-09-19T22:55:33	1663628133010	22.678015792989765	20.124755869206407	46.08793236462954	11.419665571398616
2022.7124440349887	2022-09-17	2022-09-17T09:00:35	1663405235935	22.537744729623586	20.104297969416013	45.66819029682988	11.417390467705552
2022.7053760150734	2022-09-14	2022-09-14T19:05:38	1663182338859	22.400708851637976	20.05798206067854	45.230513621013664	11.406305832627583
2022.698307995158	2022-09-12	2022-09-12T05:10:41	1662959441783	22.26586553742953	20.007936944202875	44.58333958229567	11.392765654674538
2022.6912399752428	2022-09-09	2022-09-09T15:15:44	1662736544707	22.132306399479404	19.967750657987718	44.17429691918254	11.389018526290501
2022.6841719553274	2022-09-07	2022-09-07T01:20:47	1662513647631	21.999223148275682	19.938553037462736	43.633296958977546	11.387370526336158
2022.677103935412	2022-09-04	2022-09-04T11:25:50	1662290750555	21.865882499251537	19.883619778977145	43.07320371115972	11.362573682869998
2022.6700359154968	2022-09-01	2022-09-01T21:30:53	1662067853479	21.731607395872214	19.830915084159052	42.54341500856793	11.325635802932165
2022.6629678955815	2022-08-30	2022-08-30T07:35:56	1661844956403	21.59576274525227	19.776718160370336	41.8959300618786	11.305042579448177
2022.6558998756661	2022-08-27	2022-08-27T17:40:59	1661622059327	21.45774444826155	19.719720869683485	41.279032291992756	11.294322726778391
2022.6488318557508	2022-08-25	2022-08-25T03:46:02	1661399162250	21.31697088677648	19.63482799726357	40.90225360033704	11.29033917341709
2022.6417638358355	2022-08-22	2022-08-22T13:51:05	1661176265174	21.17287628395365	19.54790464160249	40.644559854784795	11.285779356679878
2022.6346958159202	2022-08-19	2022-08-19T23:56:08	1660953368098	21.024905525499353	19.465863827463995	40.21963698460119	11.270561980542498
2022.6276277960048	2022-08-17	2022-08-17T10:01:11	1660730471022	20.872510149343444	19.406492590942737	39.611320075873316	11.259792216223017
2022.6205597760895	2022-08-14	2022-08-14T20:06:13	1660507573946	20.715145295793487	19.350739605837642	38.67408549188371	11.255200413383495
2022.6134917561742	2022-08-12	2022-08-12T06:11:16	1660284676870	20.55226747162315	19.256860175121894	37.83772973483715	11.248612112690285
2022.6064237362589	2022-08-09	2022-08-09T16:16:19	1660061779795	20.383333027148502	19.101627252297384	37.038373359071784	11.243693532177069
2022.5993557163436	2022-08-07	2022-08-07T02:21:22	1659838882719	20.207797280159582	19.000177480941996	36.43019237930334	11.21408037755894
2022.5922876964282	2022-08-04	2022-08-04T12:26:25	1659615985643	20.025114247941172	18.852643818302763	35.374669142931786	11.14773825323581
2022.585219676513	2022-08-01	2022-08-01T22:31:28	1659393088567	19.83473697077163	18.73000521738901	34.671987593634576	11.103587247092026
2022.5781516565976	2022-07-30	2022-07-30T08:36:31	1659170191491	19.636118428670752	18.603046962132904	33.89621419983483	11.054404524714933
2022.5710836366823	2022-07-27	2022-07-27T18:41:34	1658947294415	19.42871306865327	18.425691055852624	33.37230364137225	10.984712520677126
2022.564015616767	2022-07-25	2022-07-25T04:46:37	1658724397339	19.211978972752593	18.267620849568086	32.66259982305033	10.914015857466765
2022.5569475968516	2022-07-22	2022-07-22T14:51:40	1658501500263	18.985380707692645	18.05441170718645	32.218718313947996	10.85801215627129
2022.5498795769363	2022-07-20	2022-07-20T00:56:43	1658278603187	18.74839290509556	17.85621169378178	31.67804255122185	10.796039832896646
2022.542811557021	2022-07-17	2022-07-17T11:01:46	1658055706111	18.500504626114246	17.684333796665932	31.17966855404171	10.72459584789518
2022.5357435371056	2022-07-14	2022-07-14T21:06:49	1657832809035	18.241224565785668	17.445121742579335	30.786802966885105	10.627915151866794
2022.5286755171903	2022-07-12	2022-07-12T07:11:51	1657609911959	17.970087149539847	17.191354358278126	30.370443974090513	10.508192302579749
2022.521607497275	2022-07-09	2022-07-09T17:16:54	1657387014883	17.686659566375184	16.935585328365978	29.423793543761313	10.429414618759711
2022.5145394773597	2022-07-07	2022-07-07T03:21:57	1657164117807	17.39054976939861	16.678268212991114	28.872732555269426	10.302707812180595
2022.5074714574444	2022-07-04	2022-07-04T13:27:00	1656941220730	17.08141545379921	16.352032717149125	28.128082959506298	10.21706475617741
2022.500403437529	2022-07-01	2022-07-01T23:32:03	1656718323654	16.758973993901723	16.05806766770777	27.66699035547855	10.04354354154455
2022.4933354176137	2022-06-29	2022-06-29T09:37:06	1656495426579	16.423013283700314	15.776805754491647	27.050455459833483	9.827450974897449
2022.4862673976984	2022-06-26	2022-06-26T19:42:09	1656272529503	16.07340337819743	15.452151799387984	26.388357608784556	9.64858088906282
2022.479199377783	2022-06-24	2022-06-24T05:47:12	1656049632427	15.710108775136492	15.119950477402291	25.70046736835563	9.45234337992401
2022.4721313578677	2022-06-21	2022-06-21T15:52:15	1655826735351	15.333201107934336	14.760947979561697	25.154211621006073	9.151626736327723
2022.4650633379524	2022-06-19	2022-06-19T01:57:18	1655603838275	14.942871941224547	14.357248995944552	24.611819499769613	8.814073153110689
2022.457995318037	2022-06-16	2022-06-16T12:02:21	1655380941199	14.539445272198568	13.9451864827016	24.099191399727363	8.520909141276121
2022.4509272981218	2022-06-13	2022-06-13T22:07:24	1655158044123	14.123389247552273	13.511685825112032	23.605508304654254	8.22706943523496
2022.4438592782064	2022-06-11	2022-06-11T08:12:27	1654935147047	13.695326513455887	13.112009339444446	22.98020822165879	7.928538864531381
2022.4367912582911	2022-06-08	2022-06-08T18:17:29	1654712249971	13.256042533511017	12.676106518536532	22.488762029257092	7.605937938230085
2022.4297232383758	2022-06-06	2022-06-06T04:22:32	1654489352895	12.80649114893041	12.2181901572922	21.893863039250302	7.245932225784693
2022.4226552184605	2022-06-03	2022-06-03T14:27:35	1654266455819	12.347796630222941	11.785097746025494	21.187126399930662	6.918531131120034
2022.4155871985452	2022-06-01	2022-06-01T00:32:38	1654043558743	11.881251495499143	11.306710092835427	20.480936178846047	6.570550103307455
2022.4085191786298	2022-05-29	2022-05-29T10:37:41	1653820661667	11.40830946091851	10.888102954635384	19.830449136039284	6.194250696420319
2022.4014511587145	2022-05-26	2022-05-26T20:42:44	1653597764591	10.930573053423586	10.416759518928446	19.124171952816553	5.875884735050922
2022.3943831387992	2022-05-24	2022-05-24T06:47:47	1653374867516	10.44977565683608	9.957085137468821	18.352772269258708	5.526625661813923
2022.3873151188839	2022-05-21	2022-05-21T16:52:50	1653151970440	9.967758071090081	9.476751656347743	17.672702889557897	5.1843686564115
2022.3802470989685	2022-05-19	2022-05-19T02:57:53	1652929073364	9.486440019838467	9.014760877640137	17.11178513565963	4.825019749769189
2022.3731790790532	2022-05-16	2022-05-16T13:02:56	1652706176288	9.00778741102924	8.561530694467576	16.52227871452624	4.466280024235824
2022.366111059138	2022-05-13	2022-05-13T23:07:59	1652483279211	8.533776497377604	8.107598549107877	15.898080160267364	4.1518061954179535
2022.3590430392226	2022-05-11	2022-05-11T09:13:02	1652260382135	8.06635635675912	7.639072724885262	15.090222847430207	3.8857928490387836
2022.3519750193072	2022-05-08	2022-05-08T19:18:05	1652037485059	7.607411281309121	7.171315253652338	14.344438592918127	3.584871148746857
2022.344906999392	2022-05-06	2022-05-06T05:23:07	1651814587983	7.158724707751653	6.730828318511939	13.846098121484559	3.3183427625969144
